mbid,nom,parentMbid,parentNom
3a01b42e-6696-4812-ab4a-485a4c8ed2ce,spouge,b44a8ffd-e717-4d73-99ea-9fe5d245339d,calypso
6b985a4b-c11b-4fa7-8130-66edbe398670,salsa dura,717f442d-59d1-4349-a14e-c4874acd3509,salsa
fc032b6b-f0a2-4c67-80b6-81605aaaad90,salsa romántica,717f442d-59d1-4349-a14e-c4874acd3509,salsa
6ce17d02-4aa7-4463-abb9-899abc44a9a2,screamer,6036174f-0320-4901-a4da-6c4621bb2418,march
128e37bb-2a2f-4a9a-8716-651f693fb514,stoner rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
019526df-0501-4825-980d-d60be8a2e4bc,haozi,4d95a70b-1efa-4f8e-9161-781621a2f1a3,work song
1a50d4ac-49d5-4615-8995-caa7388afa2a,cosmic country,fb07b1e3-411d-4146-a0d6-3479c0e7557b,country rock
b71946b0-fabf-4e02-a00b-ea95ea68ff47,trap dancehall,6c3503e3-bae3-42de-9e4c-7861f2053fbe,dancehall
cd6aef47-745b-4f7e-a6e5-cfe8d28d9796,Manila sound,797e2e85-5ffd-495c-a757-8b4079052f0e,pop rock
6f393dc6-19e9-485d-bb08-6f8cf5759d58,merengue típico,3f5f955d-f505-484a-b397-d0bf0760d8f3,merengue
573829f4-9caf-456e-a383-33fda8aa5d9a,nustyle,4a74a604-f702-424c-984f-93c5b04360ea,hardstyle
6e1509e6-4b37-4fee-a8b4-93ccaba6547e,doble paso,bb14fb18-af6b-4547-9130-47fc4b208f48,reggaeton
8302fd70-150f-4f74-b11c-10a7ff7586b9,plunderphonics,dd5ad210-043c-4af3-86bd-91bedd9ca827,sound collage
1a26306a-b3f1-4185-9f7d-2c4070496c2b,reductionism,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
c78afd93-92ee-4330-b9bd-3c610c37c8df,Minneapolis sound,eca476ac-d63b-431f-9347-c45f530dc15d,funk rock
4ae8eaa5-91f7-49d5-a2b9-e81a97f4cc12,Latin soul,7369bb8b-3399-4180-8cb2-4e37e0e7b0e7,Latin music
ecac48dc-1b01-4793-956d-5d6905105808,khrueang sai,ed927354-2410-484e-823d-e2f10910226f,Thai classical music
763e78b4-fa84-4052-ac95-cc26f96a7177,Mexican cumbia,c5c255f9-a93d-4940-9c17-223ac887958e,regional Mexican
cbcf58c2-c5ac-4fc1-95ed-8647bc7c1977,mor lam sing,82bd9ace-be4a-4b00-ae26-ca0a3f9ce0fb,mor lam
e6063c04-2039-4cb5-923e-1cb36cc1e34d,shan'ge,4d95a70b-1efa-4f8e-9161-781621a2f1a3,work song
4931b4f7-f22e-4ad9-94d4-6c82fffae776,skiladiko,13a4b543-46d4-4cb8-85a1-1ef3a8a81e8f,laïko
5ed45c54-2d5c-4b5f-adc2-55adb19269ea,batucada,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
17fa1ba8-3731-46d6-8467-df41dfdd5cf8,frapcore,3308d0b0-3c7f-45e2-b835-5c2a0d433f02,hardcore
8fea0cb0-4205-49cb-95e8-bc1122857c7d,screamo,aec382b7-b635-470c-9051-2f84e0b5ea1e,post-hardcore
08050245-2405-4dcd-97e9-a14b8987a311,Phleng phuea chiwit,445dc48f-5233-4b4f-987f-867ff9ade836,folk rock
5c6ed789-779a-4851-ae85-0f0305084c2b,Latin ballad,2b9b7ea8-cb90-428c-adb2-d55b2faa4f1d,Latin pop
763e78b4-fa84-4052-ac95-cc26f96a7177,Mexican cumbia,7cd4173c-fef8-4e99-a527-98a25b6487c0,cumbia
8174d410-97d7-4f27-8ca5-a714a5f1f1cf,Peruvian cumbia,7cd4173c-fef8-4e99-a527-98a25b6487c0,cumbia
3a01b42e-6696-4812-ab4a-485a4c8ed2ce,spouge,65877068-2116-4af6-89a2-838179a7e103,ska
3886bfdd-a9ef-4790-915e-d3ce4aad3787,spamwave,dd5ad210-043c-4af3-86bd-91bedd9ca827,sound collage
f8d9dbe6-7eaa-4aee-a082-02243b58809e,boyfriend country,2de61e9c-de1d-47c8-999d-5b44c0cfeca1,country pop
711668e0-53bd-4268-8db0-92cfdd255eda,Gregorian chant,f1934903-1841-42bf-90e7-302359efeb30,plainsong
cf7c6a4f-9e37-4dac-b0b7-fd70fced51a2,livetronica,ee4c47d7-4afe-4410-ab3e-0100a204ec23,jam band music
c78afd93-92ee-4330-b9bd-3c610c37c8df,Minneapolis sound,4dcf868a-cbcb-4969-beff-d75c91d0bd47,synth funk
b9a125e0-5ce5-40ff-8325-2480cb3c1865,Guangdong music,67d2abea-9880-4660-ae3c-5de3c6ed082e,sizhu music
a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
ce92d27c-2d7a-439e-8182-e4ccdeee522a,moombahton,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
dc552f00-d9d9-4ffd-80aa-e6938ed31a95,Odissi music,4a2f8fe1-477a-4dfd-9a40-41c59ca3c0d8,Indian classical music
4e03fb35-d571-4111-824d-88c9f8a3d0c9,alternative R&B,4bb4043a-0ee5-4b84-93fa-6ba4567a6ba0,contemporary R&B
961c6dad-8cf0-47ab-bc09-ccd011f9ef28,flamenco,7369bb8b-3399-4180-8cb2-4e37e0e7b0e7,Latin music
e214700e-dae1-4b69-81e9-276e4e88fa32,post-metal,cc28f5aa-5e19-487c-88e1-e56b022f1fdd,metal music
caca7aa8-7c7f-47e0-b2a2-40dd55340b48,coke rap,bc8c2f79-dcea-43f3-962b-f0663868d42c,gangsta rap
7e67109a-b81d-4c3f-9148-e4604c4f86ea,pásztordal,ee022b9f-8e02-4e90-b855-41d60cb1bcc3,Hungarian folk music
321d1e0d-4cd9-440a-a4d8-b5c8d74df286,opéra-ballet,56e0b906-1018-4a55-8ec7-86746272116e,opera
a0dd9bdd-ee29-4b68-8a4d-f6f308074538,autonomic,8f910197-1389-4924-8428-64d9b6e2905f,minimal drum and bass
76cc31a4-e45f-4cf4-9d8d-421be773333e,terror plugg,213ac446-424b-43d9-8131-1ff1a23d192c,plugg music
95b2b03c-6c84-4b5f-9385-ad185e32779b,punk poetry audio recording,15570d3c-756e-429e-ad67-653cb29ae886,poetry audio recording
156557a7-d3fe-4dfc-9129-256b3237cfa4,pumpcore,cb27e80f-44d6-478c-b30c-59dddbfa73fa,hardtek
541c4682-6b8e-47c9-8496-bef08400764b,funk consciente,dfdf3e46-3b2b-417e-9346-86f9a5bac360,Brazilian funk
17c23b0c-37c7-40e2-b6bc-844b410abd30,chamamé tropical,693751e9-acb6-41f1-a439-42fb2f8c6aab,chamamé
c2946cce-9f1b-40a5-be48-1c4c786c829c,son de pascua,31aee5bc-c1e8-43d7-a7bc-902df802ccbb,Christmas music
bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music,6ed4e4d1-9a97-4e2c-b8df-083754f154f4,art music
95b2b03c-6c84-4b5f-9385-ad185e32779b,punk poetry audio recording,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
ef0c2769-9c8f-49fc-b66e-27b8242b004a,emo,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
048a85aa-0713-40af-915f-7e34937ee23c,proto-punk,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
87b252c8-74f8-40f1-9bd6-8e86ca666ebc,close harmony,037150a6-d83b-4307-908a-84201867186d,traditional country music
4868b2f6-5074-47fc-a260-03e6a8f37f63,loner folk,c11e4253-a888-4a2a-adde-c274b748d0b3,contemporary folk music
9fa9b59a-43cd-42d5-bdc5-af4be786d9b3,liquid riddim,e07f0fb2-8a7d-4436-8745-b8d26f9a2d6f,riddim
f8d9dbe6-7eaa-4aee-a082-02243b58809e,boyfriend country,31c0b6ff-a356-4c73-91d7-203c80e6646b,contemporary country
7204cef3-6608-4696-af7e-bd40db94e569,shoor,d95dcf5d-2512-4bf6-b9a6-16d3dd63d401,Maddahi
f90dd322-5bb1-494d-b379-16e7ef275fb6,jawaiian,4e6cd782-bc3b-461a-9a71-71674b86e74c,Pacific reggae
bb38a7c9-2f6e-4a3b-8208-90f6be952c4d,sissy bounce,ccd103a5-bf71-43a2-b715-244a81ac9950,bounce music
82d62fe9-d784-461b-815e-5aac1e2255d9,Chicago polka,df6d324a-ff39-4055-9289-b14da57ab4e4,polka
7983ff25-ddf9-411e-a7f9-6cca238bff79,alternative metal,cc28f5aa-5e19-487c-88e1-e56b022f1fdd,metal music
a6719055-99c4-47eb-beaa-71081f2376f9,heavy metal music,cc28f5aa-5e19-487c-88e1-e56b022f1fdd,metal music
48095aaf-c31d-4bfc-9578-8755c71d44af,Latin jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
f9f0bdd7-47aa-447a-80a9-578655bf721b,Gypsy jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
af1040cf-d8bc-432f-a250-52bd287f92ac,crossover jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
94ce0ba0-9043-4b5b-87d6-3c1a8458f75d,post-bop,a715278f-1580-409f-8078-4ffbc800e08b,jazz
ff60b411-27db-4bd3-a444-3afe92cbfa7e,modal jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
321d1e0d-4cd9-440a-a4d8-b5c8d74df286,opéra-ballet,9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b,Baroque music
88b6d28d-3bd6-4082-9fcc-f5b04928f870,comédie-ballet,9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b,Baroque music
96544aeb-bb2a-4591-b4f6-85aeda327000,fantasia,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music
d7ed6cd7-24ba-447e-bde6-c21312f951f3,impromptu,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music
c0b1e4d0-469c-46a7-916b-47909b33296f,capriccio,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music
5a0a2e9d-81cb-492a-b083-d152fc567912,character piece,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music
f1e26a78-3e85-4365-a34d-dc4b5389b29d,Chicago blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
36f1aaab-3e53-4148-936a-b9369ae2e31a,jug band,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
b0702eb4-2951-4e1f-bbcd-dd9b0ec63c7c,Delta blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
d181e978-c908-4f33-b2a2-f7454d0cb2c1,Japanese rock,ceeaa283-5d7b-4202-8d1d-e25d116b2a18,alternative rock
eca476ac-d63b-431f-9347-c45f530dc15d,funk rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
905c1899-3027-4d29-8d9c-bbeef2c8628a,Southern rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
a6b55d73-bba3-49fc-a361-ca4bde004717,math rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
d89f1b3c-0e50-474e-8a76-443199dbc484,binaural beats,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
4a28dad3-1224-4b9b-bd4b-e03e03791856,old-school hip-hop,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
cfe47781-460e-498a-92f5-399d68076727,turntablism,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
cec1580a-ef3c-4928-b302-58015335c7b0,chipmunk soul,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
24695813-4a26-4872-bc95-b3378e0ae1b4,instrumental hip-hop,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
4080e55b-ac2e-4907-a724-491b3bfdba63,ragga hip hop,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
22623d74-4676-4853-aed9-921ae6fad495,rap metal,7983ff25-ddf9-411e-a7f9-6cca238bff79,alternative metal
7fa479e7-3d35-40d1-96f7-b619a5ca9d9f,deep house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
eb815795-3ac3-4433-b957-b14e7ccf112d,Chicago house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
f390be72-360b-41bb-a310-6a2e638779d2,indie pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
4bb4043a-0ee5-4b84-93fa-6ba4567a6ba0,contemporary R&B,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
78caea3b-84fd-4664-878a-fe70a6e1d9d1,cantopop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
4bb4043a-0ee5-4b84-93fa-6ba4567a6ba0,contemporary R&B,31be54b2-4d0c-42df-aa44-c496c7b4c3c3,rhythm and blues
d2327987-362f-4d70-8bfd-a8b47c3b0a54,neo-prog,ae9b8279-3959-48d8-8a88-741a7f6d4a48,progressive rock
03544ca7-48ef-449b-abed-67aebdcd8120,speedcore,3308d0b0-3c7f-45e2-b835-5c2a0d433f02,hardcore
ea9b6ec3-fc8f-4c55-b2f9-19bd4511a986,jungle,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass
94ce0ba0-9043-4b5b-87d6-3c1a8458f75d,post-bop,ac30756b-55a7-4dc3-8908-8f94c93318d0,bebop
feb9bb2f-0756-41d2-990b-2bba8746a7a0,glam punk,54d89e62-5bfb-42bc-a321-9230e6fdcd75,glam rock
ade8f293-c049-438a-a5f0-b51e6776d9c5,Goa trance,b3cccf71-e843-4546-87fa-728055ba3147,psychedelic trance
24695813-4a26-4872-bc95-b3378e0ae1b4,instrumental hip-hop,4ae63770-68af-4fae-b0f1-5e53f372c743,instrumental music
fbeab683-925b-47a9-9568-42f4b2366ee5,gagok,e1a239ca-aad0-4e22-bedd-2d23c8a48a26,jeongak
db37c56d-e6a7-4809-b549-6f1cb559b559,technical death metal,eacfa027-2fad-413f-a2f1-80fa43674f0b,death metal
f1e26a78-3e85-4365-a34d-dc4b5389b29d,Chicago blues,8164d906-055d-4ca8-9ab2-14204b301cc3,electric blues
5a59a652-e5fb-45ae-9ebe-26940b78a268,Piedmont blues,1a46845c-ed4d-48c5-a93f-45bb85cf56d1,country blues
b0702eb4-2951-4e1f-bbcd-dd9b0ec63c7c,Delta blues,1a46845c-ed4d-48c5-a93f-45bb85cf56d1,country blues
8de96944-cabb-4864-893a-ed072d802046,Eurobeat,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
cae57e98-c939-4b0e-ae49-8e0cb1bdc91d,electroclash,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
dd497eac-e915-49a9-b1e4-482792acf397,new jack swing,4bb4043a-0ee5-4b84-93fa-6ba4567a6ba0,contemporary R&B
2fe74485-a939-4aa5-958f-ce09ba16906c,funktronica,53a3cea3-17af-4421-a07a-5824b540aeb5,electronica
618704fc-daac-44a2-92c9-89e3b1a2fc8c,power pop,797e2e85-5ffd-495c-a757-8b4079052f0e,pop rock
aac07ae0-8acf-4249-b5c0-2762b53947a2,big beat,3b8f3f65-6caa-47c8-b076-fa59dfb69c43,breakbeat
4080e55b-ac2e-4907-a724-491b3bfdba63,ragga hip hop,0d15e596-3374-4590-bdb0-0a95d38ab4dc,ragga
22623d74-4676-4853-aed9-921ae6fad495,rap metal,b4b184b7-6224-478e-a273-f9da9ee30136,rap rock
482ff4ed-fc37-49fb-9858-92f955a19e6c,martial industrial,53ceafec-ced4-4bec-ac57-d00cbf3a0c29,post-industrial music
78caea3b-84fd-4664-878a-fe70a6e1d9d1,cantopop,b4cc27f0-6734-4f1e-b586-6eba7588f13f,C-pop
998ab3d6-b975-45c0-948e-412b1e72bc58,humppa,7edde935-8094-409e-ba33-34779b4668f8,schlager music
7fab1fe6-4338-4364-907a-2757782c2756,Tin Pan Alley,70c145aa-fed6-4b20-9d75-48b2c3b208f2,traditional pop
321d1e0d-4cd9-440a-a4d8-b5c8d74df286,opéra-ballet,2bc5a478-0f82-4d2f-af42-f862a95c354a,ballet
c844c144-90a8-4288-981e-e38275592688,aggrotech,24db3574-7c54-4d9b-b238-8d17eb7e8d63,dark electro
88b6d28d-3bd6-4082-9fcc-f5b04928f870,comédie-ballet,2bc5a478-0f82-4d2f-af42-f862a95c354a,ballet
09754a03-bf20-40e9-bfbe-ba1172d4a966,cumbia villera,31556186-a110-4a3c-8e50-c16b68c183b5,Argentine cumbia
cc8f49fa-71f4-4edb-bfde-43165df575e6,carnavalito,4007fdfd-f036-4ba8-8021-f7763037fc26,huayno
cfe47781-460e-498a-92f5-399d68076727,turntablism,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
df15ab0b-603c-47da-ae11-e861eebaa255,dub poetry,f2d4991d-97fa-4c1c-8e09-15ec7668aa43,roots reggae
3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music,bab69b07-8bb9-4415-b666-c37609cef80b,club/dance music
3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music,e5bba957-8c91-496a-a675-c6d0c6b51c33,club/dance music
579bf2f6-0ed7-4584-854a-114c3e95d427,chicha,8174d410-97d7-4f27-8ca5-a714a5f1f1cf,Peruvian cumbia
48095aaf-c31d-4bfc-9578-8755c71d44af,Latin jazz,7369bb8b-3399-4180-8cb2-4e37e0e7b0e7,Latin music
18b010d7-7d85-4445-a4a8-1889a4688308,glitch,3832a068-e169-40cb-9638-d0b04342f3a3,experimental electronic music
5a59a652-e5fb-45ae-9ebe-26940b78a268,Piedmont blues,37f85b9c-c3fc-4b5a-8545-51aeb78c8786,acoustic blues
feb9bb2f-0756-41d2-990b-2bba8746a7a0,glam punk,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
ebf28819-ebd3-4c00-9c42-3b8dc00f897c,nueva canción,455f264b-db00-4716-991d-fbd32dc24523,singer-songwriter music
d89f1b3c-0e50-474e-8a76-443199dbc484,binaural beats,3a1b23c7-881b-4e61-aa7f-82cea01030f8,sound effects recording
d60ef35c-e367-4272-9b25-e3f2ecebb2aa,corrido,17b58d38-1110-4f5a-9412-b0314329622b,ballad
16aab171-3dce-454e-bb96-2636f15813fc,dub techno,6d9ae1bf-be62-4cf4-aa70-f6f831eea80f,deep techno
c5ae8349-f729-4271-a9a5-9bf77c94b28b,classic female blues,db8a5e56-60da-4438-8e2a-f2f51f0d4092,vaudeville
15f9b448-6f2d-45a4-b11b-1fcdf45be203,classic female blues,db8a5e56-60da-4438-8e2a-f2f51f0d4092,vaudeville
36917620-240a-4fed-abcb-7be611ac3834,indie folk,c11e4253-a888-4a2a-adde-c274b748d0b3,contemporary folk music
4b30a9db-97ea-4f0b-b3bc-2293994eaafb,Gstanzl,,
5f665615-7fb3-49d8-b541-62a7b239edbe,country music,,
373a3d38-23cb-48e3-baf1-6737eac93a29,oratorio,,
f974a851-062d-45f5-a3dd-11483531305b,white voice,,
823e4a7f-ade7-4d34-927a-721c60469b81,visual kei,,
539dc6b1-a191-4a0e-adca-01ae434a2f1d,mantra,,
eba7715e-ee26-4989-8d49-9db382955419,J-pop,,
12568698-97cc-49a9-80ab-9c5e3fe4dd33,black metal,,
8fe8f035-27ed-4f4a-99d4-39bb8f28e1bd,mazurka,,
4b0743d9-932c-4d6f-bbfb-9dfd33136559,cuarteto,,
4fc769b7-acac-4061-9129-ee8c6875b4c3,medieval music,,
fe4ba6a1-9873-4fd0-a12b-a70c81818514,funk,,
08289b42-7e41-4987-9263-c28bb4c59da0,gospel music,,
2fb0a213-28f9-4e67-bb02-3df6d396d2de,fado,,
db815815-60fe-44a3-9859-2232df479dc9,doom metal,,
3f3388b4-e36a-4bf8-a0be-66b10d92aaa4,electropop,,
608b0471-7531-4854-a348-e698c69cb699,ambient music,,
27e29de7-a35d-4bf9-9dc3-6390421aa452,lullaby,,
0fbb1075-eb40-408d-8825-0e5552d468f6,ziglibithy,,
bb14fb18-af6b-4547-9130-47fc4b208f48,reggaeton,,
717f442d-59d1-4349-a14e-c4874acd3509,salsa,,
6036174f-0320-4901-a4da-6c4621bb2418,march,,
3482aedc-8ad9-4e8f-b69f-3803b148ed5f,spirituals,,
c72a5d45-75a8-4b35-9f48-67e49eb4b5e5,dub music,,
06eeec6e-f389-4783-b601-909bb10bd04e,klezmer,,
6c76d9ec-0924-4fc9-bb22-91a695ca09d6,new age music,,
33354c9b-2d74-440a-89c3-d4c311a3a8fb,beatboxing,,
b74b3b6c-0700-46b1-aa55-1f2869a3bd1a,K-pop,,
1c49631f-2329-4c65-967d-1852de2a9dfb,Rebetiko,,
4a74a604-f702-424c-984f-93c5b04360ea,hardstyle,,
bb59451e-9d55-49ea-a555-8e2a1a6d5ae1,noh,,
ac46ed29-ceb7-43fc-9d6d-9f3aa6638068,zouglou,,
34d6235e-91cd-452f-95fb-2f8ce6508471,zouk,,
1a85800e-945e-4a9d-824e-dbd21ca15757,groove metal,,
498229df-4956-4ed7-91f7-a9d4b1877af1,zydeco,,
9f9398b7-61fb-4bb2-a3a9-a426fc7a64f4,jota,,
e8afd324-9781-4dcb-9bac-31277de2db7b,ghazal,,
3f5f955d-f505-484a-b397-d0bf0760d8f3,merengue,,
feab181e-3181-47c8-ab31-67501b94e083,punta,,
00b4ef05-f026-420c-8850-18d8d6665268,tarantella,,
e69499c5-3577-4d67-bc8b-68e7e0df8841,schottische,,
ef7e40c5-e00f-487b-a86c-0228e63fea57,colindă,,
3b0ff4eb-eaef-47f3-9877-00f3bcab5605,paghjella,,
bbe70cad-e184-42e5-9b90-e14438ba4363,pachanga,,
d2d6de50-4dd8-4838-92ac-aa6d1e600bba,afoxê,,
fcc58a18-9326-4c92-8b29-c294d44379c3,Afrobeat,,
e63204d4-2906-4829-82f4-84d68c75e367,Cuban rumba,,
22253c29-0e14-4463-915e-1e563de4efe1,jumpstyle,,
149a3524-0fd3-4bdc-9876-0361dfee8908,West Coast hip-hop,,
8053db3d-86e8-4128-8941-d4e5f9e2e350,maxixe,,
369079d2-3b90-4ef0-9ec0-91ab6c4f3af7,change ringing,,
12758167-7628-4cd0-811d-3d461b31a4be,pansori,,
eacfa027-2fad-413f-a2f1-80fa43674f0b,death metal,,
cc4cf136-5690-4ee3-a62b-b172febfe322,thrash metal,,
a6c36824-e5bc-4db3-b704-44941c9dcdf9,Anatolian rock,,
7ac6f9bd-a7f3-4e50-97ae-d8028079f546,trot,,
573a284f-2ae3-4636-af36-10fc1078d295,bossa nova,,
24a95713-041e-4841-880e-55e8790d17b3,bolero,,
4c1cfd87-002d-49de-8e88-0f3cbcc090fe,maloya,,
db868b8c-08fd-43e3-9269-12a7fc0a7db9,pungmul,,
e348168e-24f8-4d6a-87ed-b9389934a14a,coco,,
99442719-234d-420c-8a17-f3f0d3c856d6,morna,,
4d95a70b-1efa-4f8e-9161-781621a2f1a3,work song,,
24dc3f46-4f11-4306-ab6c-a7aabeaf51cd,xote,,
0f64f531-9af8-4773-a2dd-8aba7d039cfd,jongo,,
bf75d0be-88f6-4b4e-9eff-6c20d0c07e0e,bambuco,,
6d6fd939-c2c2-4ad0-940e-bc0bf3bbf52c,lambada,,
8a901f43-0b83-42e9-8ada-7be3682ff395,gaita zuliana,,
38364c7f-06d0-4307-bd5c-efa83ed30c65,mbalax,,
81638671-c67c-47cf-b21d-e92261068cf6,rocksteady,,
62c4a48c-70c7-4d48-a100-271564abca8a,lauda,,
fadab481-3ced-466e-b828-74aed72d5c2f,P-Funk,,
8b8567eb-b8b8-466f-962d-948942eef8c2,forró,,
53b0aa4e-bb35-484b-b481-b26a2412ca5d,bend-skin,,
8933dc68-5ef4-421e-89d1-f6aeba4b0c55,chacarera,,
57a6dcc1-c3cd-4ce1-9fb2-e1783992a683,kaseko,,
fbb9e1aa-6586-42f3-ba57-d2bb0202253e,sonorism,,
681cc918-0e9a-4ae0-8060-375fc3103edc,pirekua,,
a85ecafe-2c43-47df-8dc2-2877b7094556,apala,,
05b3c77c-3f55-4efc-89c7-0932f1f3f0e3,arabesque,,
22ccf722-6f47-479c-a96f-2bc403ab98d7,Andalusi classical music,,
b60cd443-b387-4a4c-98cd-2e5bb592089d,industrial folk music,,
c1772694-541d-4c97-8460-820fdf38b494,tiento,,
4ae63770-68af-4fae-b0f1-5e53f372c743,instrumental music,,
ea132f37-e849-4248-a127-7b0cd17cea1a,manele,,
f1ce6ddd-0a12-4bbb-98af-4735b3cffccf,krakowiak,,
2b756f35-79bc-4424-8061-026b431d036a,luk thung,,
6abd7874-7d87-418d-a887-e1718b13c24c,sevdalinka,,
47791b14-968a-4f20-bd4d-3326b10d5b0f,Korean court music,,
435d3160-2564-4d79-a6d4-84e5769c7699,sanjo,,
07b217fc-7798-4e74-aad6-2c08b32c2810,gagaku,,
66544dbb-08a8-44c2-a21a-4d251481d2b6,sludge metal,,
ee022b9f-8e02-4e90-b855-41d60cb1bcc3,Hungarian folk music,,
7cd4173c-fef8-4e99-a527-98a25b6487c0,cumbia,,
53c3e4ea-ce29-4dc1-9133-09b6be18a607,joik,,
b44a8ffd-e717-4d73-99ea-9fe5d245339d,calypso,,
6edf2509-18f5-469d-beb2-3ae8ef0645e2,cueca,,
00aeab7d-f33d-4b46-b426-5d6dd20bb07a,cantu a tenore,,
f8856492-37ee-479c-9f1b-f9afa5cd5db9,piyyut,,
e0ddc3bf-1fa8-44ac-89ae-e3306cdf8541,nasheed,,
2e311ada-f643-4b25-8951-962db715da58,pasillo,,
5533d969-903c-4c0e-92ac-3bfd167796e3,Iranian pop,,
8d275a8d-154a-4bcb-8b5a-f56306ad4bcb,progressive music,,
622dbc32-8110-42b7-a5d4-77d6d024a571,quyi,,
dfadfddd-0eb9-4f8c-a726-35cafeabcf6f,rasin,,
c5c255f9-a93d-4940-9c17-223ac887958e,regional Mexican,,
04b3d6ad-a65a-4478-bb12-1235e3c43ac9,ripsaw music,,
d0b35afb-e2b5-4f60-be60-599fdee863ac,rom kbach,,
9c33a528-ff3e-447f-ad1d-bf922e732c16,Russian liturgical music,,
15d8d1e8-302d-4919-93a7-740099aef3c0,Ryūkōka,,
7de0cdcc-9ea2-487f-a9e8-66c317395bbf,Sacred Harp,,
63431b5d-a30a-4092-8566-0cb1e7126b96,Sacred Steel,,
1384a044-7eff-4fb3-b948-a74703cf4010,sampledelia,,
530a1b0e-d457-4f44-ae75-c0f835e4d98a,samri,,
ce04473b-0b0b-482b-9b4d-163696fa2a70,Scrumpy and Western,,
3d88ed41-624d-4be9-bf9d-ca11991eb250,Irish folk music,,
2911bf96-0b61-4fe2-946e-23333347c4ab,Shanto,,
b1611387-c581-41a4-acba-48889758c7c5,shidaiqu,,
4f022b0d-6194-4fa1-a1e9-24d8e2f16263,shinkyoku,,
d1d0cce8-c920-414e-ba07-cb578eee0345,son huasteco,,
83dc537c-0ca2-4051-9da1-ab81c81842bc,son calentano,,
4e10edcf-be21-4aa9-989b-7602549a56f7,tajaraste,,
2ed84e1c-b405-451e-b72c-8ee6f21a81fb,talempong,,
dfb6022c-4c43-46dd-b35e-3880e3d39bce,tassa,,
09c62321-3f2c-496b-9f3c-bf36ca891371,bal-musette,,
89b5a22e-81ef-485f-b69b-6dc2e8e0fddd,tizita,,
89832b52-e1bd-41da-9969-37169c1b17fd,wangga,,
fa2ed862-06f3-4aec-a214-91359b9c15a6,Wassoulou music,,
1dbdfc67-0e10-4073-81c0-f4a7793561b1,Yu-Mex,,
dfe8e409-3aaf-45ca-a32e-b446d5ca2e4b,asturianada,,
4bf6058e-0736-4836-8eae-6d63bf78b9fb,waltz,,
ebe9d6f6-265a-4234-89c5-f444e2765616,church music,,
ae550c5b-ffa8-4f6f-bcdf-2c0c76d2c670,Isa,,
6294b8c8-42d7-4f32-a888-1d77acce495a,jazzstep,,
